Iteration	Ident	Success
1536	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1537	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1538	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1539	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1540	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1541	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1542	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1543	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1544	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1545	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1546	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1547	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	False
1550	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1551	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1552	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1553	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1554	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1555	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1556	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1557	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1561	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1562	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__press_button	False
1564	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1565	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	False
1567	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1568	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1569	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1570	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	False
1571	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1572	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1573	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1574	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1575	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1577	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1578	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1579	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1580	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1581	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1582	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1584	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1585	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1586	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1587	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1588	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1589	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1590	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1591	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1595	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1596	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1597	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1598	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__press_button	True
1599	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1600	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1601	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	False
1602	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1603	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1604	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1605	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1606	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1607	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1608	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1609	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1610	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1611	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1612	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1613	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1614	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1615	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1616	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1618	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1619	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1620	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1621	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1622	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1623	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1624	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1625	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1626	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1627	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1628	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1629	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1630	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1631	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1632	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1633	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1634	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1635	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1636	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1637	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1638	pnode_GRIPPER_AND_LOW_FRICTION__reach_pnode_0__press_button	True
1639	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1641	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1642	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1643	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1644	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1645	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1646	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1647	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1648	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1649	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1650	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1651	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1652	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1656	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1657	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1658	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1659	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1660	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	False
1662	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1663	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1664	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__press_button	True
1665	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1666	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1667	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1668	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1669	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1670	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	False
1671	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1672	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1673	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1674	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1675	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1676	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1677	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1678	pnode_GRIPPER_AND_LOW_FRICTION__reach_pnode_0__press_button	True
1679	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1680	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1681	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1682	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1683	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1684	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1685	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1686	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1687	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1688	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1689	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1690	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1691	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1692	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	False
1693	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	False
1695	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1696	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1697	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1698	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1699	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1700	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1701	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1702	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1703	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1704	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1705	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1706	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1707	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1708	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1708	pnode_GRIPPER_AND_LOW_FRICTION__reach_pnode_0__press_button	False
1709	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1710	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1711	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1712	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1713	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1714	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1715	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1716	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1717	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1718	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1719	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1720	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1721	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1722	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1723	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1724	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1725	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1730	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1731	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1732	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1733	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1734	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1735	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1736	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	False
1737	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1738	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1739	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1740	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1741	pnode_GRIPPER_AND_LOW_FRICTION__reach_pnode_0__press_button	True
1742	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1743	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1744	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1745	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1746	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1747	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1748	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1749	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1750	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1751	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1752	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1753	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1754	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1755	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1756	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1757	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1758	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1759	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1760	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1761	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1762	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1763	pnode_GRIPPER_AND_LOW_FRICTION__reach_pnode_0__press_button	True
1764	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1767	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1768	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1769	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1770	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1771	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	False
1772	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1773	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1774	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1775	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1776	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1780	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1781	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1782	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1783	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1784	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1785	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1786	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1787	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1788	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1789	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1790	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1791	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	False
1792	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1793	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1794	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1795	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	False
1796	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	False
1797	pnode_GRIPPER_AND_LOW_FRICTION__reach_pnode_0__press_button	False
1798	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1799	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1800	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1801	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1802	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1803	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1804	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1804	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__grasp_right	False
1805	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1806	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1807	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1808	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1809	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1810	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1811	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1812	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1814	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1815	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1819	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1820	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1821	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1822	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1823	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1824	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1825	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1826	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1827	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1828	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	False
1829	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1832	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	False
1837	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1838	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1839	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1840	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1841	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1842	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	False
1844	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1845	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1846	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1847	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1848	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1849	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__grasp_right	True
1850	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1851	pnode_GRIPPER_AND_LOW_FRICTION__reach_pnode_0__press_button	True
1852	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1853	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1854	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1855	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1857	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1858	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1859	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1860	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1861	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1866	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1867	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	False
1868	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	False
1869	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1870	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1871	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1872	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	False
1873	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1874	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1876	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1877	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1878	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1879	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1880	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__press_button	False
1880	pnode_GRIPPER_AND_LOW_FRICTION__reach_pnode_0__press_button	True
1881	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1882	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1883	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1884	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1887	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1888	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1889	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1890	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1891	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1892	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__grasp_right	True
1894	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1895	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1896	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1897	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1898	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1899	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1903	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1904	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1905	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1906	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1907	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1908	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__press_button	True
1909	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1912	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1913	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1914	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1915	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1916	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1919	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1920	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1921	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1925	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1926	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1927	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1928	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1929	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1930	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1931	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1932	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1933	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1934	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1935	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1936	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1939	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1940	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1941	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1942	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1943	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1944	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1945	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
